année;caractère moyen (rapport entre largeur x longueur de la molette / nombre de motifs horizontaux x nombre de motifs verticaux;commentaire;DESSIN n° rempli lorsque le décor à la molette est associé à une forme de vase dessiné;dévellopé;égal type;équi type;Fait;INDIVIDU;largeur;longueur;LOT;molette référence;N° enregistrement;N° isolation 1;N° PERIODE;N° PHASE;N° SEQUENCE;nbre motifs h;nbre motifs v;nom du décor;non. Molette non dessiné (encrage);oui. Molette dessiné (encrage);position décor;site;Tombe;TYPE DE DÉCOR;US;Zone
197071 ;0,10 ;;;complet;H1;;;INDIVIDU;1,05;4,10;;non ;4186;347;;;;15;3;carrés;;oui;épaule;45 302 01;;molette;237;
197071 ;0,00 ;2 registres;;incomplet;H1;;;INDIVIDU;1,05;;;non ;4187;348;;;;>14;3;carrés;;oui;épaule;45 302 01;;molette;237;
197071 ;0,00 ;;;incomplet;G8;;;INDIVIDU;;;;non ;4188;349;;;;>9;>=2;carrés;;oui;épaule;45 302 01;;molette;237;
197071 ;0,00 ;;;incomplet;;G9;;INDIVIDU;0,80;;;non ;4189;350;;;;>6;2;carrés;;oui;épaule;45 302 01;;molette;237;
197071 ;0,00 ;;;incomplet;;G8;;INDIVIDU;1,20;;;non ;4190;351;;;;>5;2;carrés;;oui;épaule;45 302 01;;molette;237;
197071 ;0,00 ;Non dessinée;187;incomplet;IND;;;INDIVIDU;0,25;;;non ;4191;352;;;;>14;>=1;indéterminé;;oui;épaule;45 302 01;;molette;237;
197071 ;0,09 ;;;complet;G22;;;INDIVIDU;0,70;3,45;;oui;4192;353;;;;>13;2;carrés;;oui;épaule;45 302 01;;molette;240;
197071 ;0,00 ;;;incomplet;G19;;;INDIVIDU;1,15;;;oui;4193;354;;;;>10;2;carrés;;oui;épaule;45 302 01;;molette;240;
197071 ;0,00 ;;;incomplet;H13;;;INDIVIDU;0,95;;;non ;4194;355;;;;>12;3;carrés;;oui;épaule;45 302 01;;molette;241;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;1,00;;;non ;4195;356;;;;>6;3;carrés;;oui;épaule;45 302 01;;molette;241;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,05;;;non ;4196;357;;;;>=15;3;carrés;;oui;épaule;45 302 01;;molette;241;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,05;;;non ;4197;358;;;;>13;3;carrés;;oui;épaule;45 302 01;;molette;241;
197071 ;0,00 ;2 registres;;incomplet;H8;;;INDIVIDU;0,75;;;non ;4198;359;;;;>10;3;carrés;;oui;épaule;45 302 01;;molette;241;
197071 ;0,00 ;;;incomplet;G3;;;INDIVIDU;0,75;;;non ;4199;360;;;;>9;2;carrés;;oui;épaule;45 302 01;;molette;241;
197071 ;0,00 ;;;incomplet;H12;;;INDIVIDU;0,95;;;non ;4200;361;;;;>8;3;carrés;;oui;épaule;45 302 01;;molette;241;
197071 ;0,00 ;;;incomplet;;H12;;INDIVIDU;0,85;;;non ;4201;362;;;;>6;3;carrés;;oui;épaule;45 302 01;;molette;241;
197071 ;0,00 ;;;incomplet;H13;;;INDIVIDU;1,05;;;non ;4202;363;;;;>7;3;carrés;;oui;épaule;45 302 01;;molette;241;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;1,00;;;non ;4203;364;;;;>4;3;carrés;;oui;épaule;45 302 01;;molette;241;
197071 ;0,00 ;il s’agirait d’un developpé de 15 caractères (cf 265, 366, 367);;incomplet;H1;;;INDIVIDU;1,05;;;non ;4204;365;;;;>14;3;carrés;;oui;épaule;45 302 01;;molette;243;
197071 ;0,00 ;2 registres;;incomplet;H1;;;INDIVIDU;1,05;;;non ;4205;366;;;;>13;3;carrés;;oui;épaule;45 302 01;;molette;243;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,05;;;non ;4206;367;;;;>10;3;carrés;;oui;épaule;45 302 01;;molette;243;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;1,00;;;non ;4207;368;;;;>7;3;carrés;;oui;épaule;45 302 01;;molette;243;
197071 ;0,00 ;;;incomplet;;H12;;INDIVIDU;0,90;;;non ;4208;369;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;243;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;1,00;;;non ;4209;370;;;;>8;3;carrés;;oui;épaule;45 302 01;;molette;243;
197071 ;0,00 ;2 passages illisibles.;;incomplet;;H1;;INDIVIDU;0,80;;;non ;4210;371;;;;>=15;3;carrés;;oui;épaule;45 302 01;;molette;243;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;1,00;;;non ;4211;372;;;;>10;3;carrés;;oui;épaule;45 302 01;;molette;243;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;1,00;;;non ;4212;373;;;;>7;3;carrés;;oui;épaule;45 302 01;;molette;243;
197071 ;0,00 ;;;incomplet;H5;;;INDIVIDU;1,05;;;non ;4213;374;;;;>6;3;carrés;;oui;épaule;45 302 01;;molette;243;
197071 ;0,00 ;;;incomplet;;H13;;INDIVIDU;1,00;;;non ;4214;375;;;;>14;3;carrés;;oui;épaule;45 302 01;;molette;243;
197071 ;?;Non dessinée;188;incomplet;IND;;;INDIVIDU;1,00;;;non ;4215;376;;;;3;;carrés;;oui;épaule;45 302 01;;molette;244;
197071 ;0,00 ;;;incomplet;H13;;;INDIVIDU;;;;non ;4216;377;;;;>=15;>=2;carrés;;oui;épaule;45 302 01;;molette;244;
197071 ;0,00 ;;;incomplet;GIND;;;INDIVIDU;0,60;;;non ;4217;378;;;;>8;2;carrés;;oui;épaule;45 302 01;;molette;244;
197071 ;0,00 ;;;incomplet;H12;;;INDIVIDU;0,90;;;non ;4218;379;;;;>12;3;carrés;;oui;épaule;45 302 01;;molette;244;
197071 ;0,00 ;;;incomplet;H5;;;INDIVIDU;1,05;;;non ;4219;380;;;;>7;3;carrés;;oui;épaule;45 302 01;;molette;244;
197071 ;0,00 ;;;incomplet;G12;;;INDIVIDU;1,15;;;non ;4220;381;;;;>6;2;carrés;;oui;épaule;45 302 01;;molette;244;
197071 ;0,00 ;;;incomplet;;G1;;INDIVIDU;0,70;;;non ;4221;382;;;;>7;2;carrés;;oui;épaule;45 302 01;;molette;244;
197071 ;0,00 ;;;incomplet;G8;;;INDIVIDU;1,15;;;non ;4222;383;;;;>4;2;carrés;;oui;épaule;45 302 01;;molette;244;
197071 ;0,00 ;;;incomplet;H13;;;INDIVIDU;1,00;;;non ;4223;384;;;;>7;3;carrés;;oui;épaule;45 302 01;;molette;244;
197071 ;?;;;incomplet;DIND;;;INDIVIDU;1,25;;;non ;4224;385;;;;;;triangles;;oui;épaule;45 302 01;;molette;254;
197071 ;?;;;incomplet;E3;;;INDIVIDU;;;;oui;4225;386;;;;>7;;V;;oui;indéterminée;45 302 01;;molette;254;
197071 ;0,00 ;2 passages superposés.;;incomplet;"FIND
GIND
HIND";;;INDIVIDU;1,45;;;non ;4226;387;;;;>4;>=3;carrés;;oui;épaule;45 302 01;;molette;254;
197071 ;0,00 ;2 traces illisibles. traces de la roulette sur l’épaule.;135;incomplet;BI1;;;INDIVIDU;0,80;;;oui;4227;388;;;;>=5;1;oves et croix;;oui;lèvre épaule panse;45 302 01;;molette;257;
197071 ;0,00 ;;;complet;G9;;;INDIVIDU;;3,60;;oui;4228;389;;;;11;>=2;carrés;;oui;épaule;45 302 01;;molette;258;
197071 ;0,00 ;;;incomplet;;H4;;INDIVIDU;0,80;;;non ;4229;390;;;;>10;3;carrés;;oui;épaule;45 302 01;;molette;258;
197071 ;0,00 ;2 registres;;incomplet;G9;;;INDIVIDU;0,65;;;oui;4230;391;;;;>=11;2;carrés;;oui;épaule;45 302 01;;molette;258;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;1,05;;;non ;4231;392;;;;>11;3;carrés;;oui;épaule;45 302 01;;molette;258;
197071 ;0,00 ;;;incomplet;;G9;;INDIVIDU;0,65;;;non ;4232;393;;;;>6;2;carrés;;oui;épaule;45 302 01;;molette;258;
197071 ;0,00 ;;;incomplet;G3;;;INDIVIDU;0,75;;;oui;4233;394;;;;>=13;2;carrés;;oui;épaule;45 302 01;;molette;258;
197071 ;0,00 ;;;incomplet;;B8;;INDIVIDU;;;;non ;4234;395;;;;>3;1;oves;;oui;épaule;45 302 01;;molette;266;
197071 ;0,00 ;;;incomplet;AIND;;;INDIVIDU;;;;non ;4235;396;;;;>2;>=3;losanges;;oui;épaule;45 302 01;;molette;267;
197071 ;0,00 ;;;incomplet;;H12;;INDIVIDU;0,90;;;non ;4236;397;;;;>6;3;carrés;;oui;épaule;45 302 01;;molette;272;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;1,05;;;non ;4237;398;;;;>13;3;carrés;;oui;épaule;45 302 01;;molette;272;
197071 ;0,00 ;;;incomplet;H13;;;INDIVIDU;1,00;;;non ;4238;399;;;;>5;3;carrés;;oui;épaule;45 302 01;;molette;272;
197071 ;0,00 ;;;incomplet;;H9;;INDIVIDU;1,05;;;non ;4239;400;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;278;
197071 ;0,00 ;Complet mais illsible. 2 registres, plusieurs passages.;;complet;H13;;;INDIVIDU;0,90;;;non ;4240;401;;;;>10;3;carrés;;oui;épaule;45 302 01;;molette;282;
197071 ;0,00 ;2 registres.;;incomplet;;G1;;INDIVIDU;0,70;;;non ;4241;402;;;;>10;2;carrés;;oui;épaule;45 302 01;;molette;282;
197071 ;0,00 ;;;incomplet;G21;;;INDIVIDU;0,90;;;non ;4242;403;;;;>7;2;carrés;;oui;épaule;45 302 01;;molette;282;
197071 ;0,00 ;;;incomplet;;G11;;INDIVIDU;0,90;;;non ;4243;404;;;;>8;2;carrés;;oui;épaule;45 302 01;;molette;282;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;1,00;;;non ;4244;405;;;;>7;3;carrés;;oui;épaule;45 302 01;;molette;282;
197071 ;0,00 ;2 registres;;incomplet;H13;;;INDIVIDU;0,95;;;non ;4245;406;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;282;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;1,00;;;non ;4246;407;;;;>13;3;carrés;;oui;épaule;45 302 01;;molette;282;
197071 ;0,00 ;;;incomplet;;G5;;INDIVIDU;;;;non ;4247;408;;;;>5;>=2;carrés;;oui;épaule;45 302 01;;molette;282;
197071 ;0,00 ;;;incomplet;;G9;;INDIVIDU;0,70;;;non ;4248;409;;;;>10;2;carrés;;oui;épaule;45 302 01;;molette;282;
197071 ;0,00 ;;;incomplet;;H2;;INDIVIDU;1,00;;;non ;4249;410;;;;>6;3;carrés;;oui;épaule;45 302 01;;molette;282;
197071 ;0,00 ;;;incomplet;;C4;;INDIVIDU;1,30;;;non ;4250;411;;;;>7;2;bâtons;;oui;épaule;45 302 01;;molette;282;
197071 ;0,00 ;;;incomplet;;H5;;INDIVIDU;1,00;;;non ;4251;412;;;;>7;3;carrés;;oui;épaule;45 302 01;;molette;282;
197071 ;0,00 ;;;incomplet;H12;;;INDIVIDU;1,00;;;non ;4252;413;;;;>12;3;carrés;;oui;épaule;45 302 01;;molette;282;
197071 ;0,00 ;;;incomplet;;H13;;INDIVIDU;0,95;;;non ;4253;414;;;;>5;3;carrés;;oui;épaule;45 302 01;;molette;282;
197071 ;0,00 ;;;incomplet;G4;;;INDIVIDU;0,90;;;non ;4254;415;;;;>8;2;carrés;;oui;épaule;45 302 01;;molette;282;
197071 ;0,00 ;;;incomplet;H13;;;INDIVIDU;0,90;;;non ;4255;416;;;;>7;3;carrés;;oui;épaule;45 302 01;;molette;282;
197071 ;0,00 ;;;incomplet;H13;;;INDIVIDU;0,90;;;non ;4256;417;;;;>8;3;carrés;;oui;épaule;45 302 01;;molette;282;
197071 ;0,00 ;;;incomplet;;H13;;INDIVIDU;0,95;;;non ;4257;418;;;;>6;3;carrés;;oui;épaule;45 302 01;;molette;282;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;1,00;;;non ;4258;419;;;;>6;3;carrés;;oui;épaule;45 302 01;;molette;282;
197071 ;?;illisible;;complet;;H13;;INDIVIDU;0,95;;;non ;4259;420;;;;;3;carrés;;oui;épaule;45 302 01;;molette;282;
197071 ;0,00 ;;;incomplet;H13;;;INDIVIDU;1,05;;;non ;4260;421;;;;>12;3;carrés;;oui;épaule;45 302 01;;molette;283;
197071 ;0,00 ;;;incomplet;GIND;;;INDIVIDU;0,85;;;non ;4261;422;;;;>7;2;carrés;;oui;épaule;45 302 01;;molette;283;
197071 ;0,00 ;;;incomplet;GIND;;;INDIVIDU;1,20;;;non ;4262;423;;;;>7;2;carrés;;oui;épaule;45 302 01;;molette;283;
197071 ;0,00 ;;;incomplet;H13;;;INDIVIDU;0,95;;;non ;4263;424;;;;>8;3;carrés;;oui;épaule;45 302 01;;molette;283;
197071 ;0,00 ;;;incomplet;;H5;;INDIVIDU;1,05;;;non ;4264;425;;;;>8;3;carrés;;oui;épaule;45 302 01;;molette;283;
197071 ;0,00 ;;;incomplet;G8;;;INDIVIDU;1,10;;;non ;4265;426;;;;>5;2;carrés;;oui;épaule;45 302 01;;molette;283;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;1,10;;;non ;4266;427;;;;>4;3;carrés;;oui;épaule;45 302 01;;molette;283;
197071 ;0,00 ;;;incomplet;;H4;;INDIVIDU;0,80;;;non ;4267;428;;;;>7;3;carrés;;oui;épaule;45 302 01;;molette;284;
197071 ;0,00 ;;;incomplet;G21;;;INDIVIDU;0,90;;;non ;4268;429;;;;>8;2;carrés;;oui;épaule;45 302 01;;molette;284;
197071 ;0,00 ;;;incomplet;;H1;;INDIVIDU;0,95;;;non ;4269;430;;;;>7;3;carrés;;oui;épaule;45 302 01;;molette;285;
197071 ;0,00 ;;;incomplet;G9;;;INDIVIDU;0,75;;;non ;4270;431;;;;>11;2;carrés;;oui;épaule;45 302 01;;molette;285;
197071 ;0,00 ;Peut-être 4 motifs verticaux.;;incomplet;HIND;;;INDIVIDU;;;;non ;4271;432;;;;>6;>=3;carrés;;oui;épaule;45 302 01;;molette;285;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;0,95;;;non ;4272;433;;;;>8;3;carrés;;oui;épaule;45 302 01;;molette;285;
197071 ;0,00 ;2 registres;;incomplet;GIND;;;INDIVIDU;0,75;;;non ;4273;434;;;;>7;2;carrés;;oui;épaule;45 302 01;;molette;285;
197071 ;0,00 ;;;incomplet;GIND;;;INDIVIDU;0,80;;;non ;4274;435;;;;>8;>=2;carrés;;oui;collerette;45 302 01;;molette;285;
197071 ;0,00 ;;195;incomplet;H1;;;INDIVIDU;;;;non ;4275;436;;;;>7;3;carrés;;oui;épaule;45 302 01;;molette;285;
197071 ;0,00 ;2 passages;;incomplet;C7;;;INDIVIDU;0,80;;;oui;4276;437;;;;>=15;2;bâtons;;oui;épaule;45 302 01;;molette;286;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;0,95;;;non ;4277;438;;;;>10;3;carrés;;oui;épaule;45 302 01;;molette;286;
197071 ;0,00 ;;;incomplet;G8;;;INDIVIDU;1,15;;;non ;4278;439;;;;>7;2;carrés;;oui;épaule;45 302 01;;molette;286;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;0,90;;;non ;4279;440;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;286;
197071 ;0,00 ;;;incomplet;;G2;;INDIVIDU;0,95;;;non ;4280;441;;;;>9;2;carrés;;oui;épaule;45 302 01;;molette;286;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;1,00;;;non ;4281;442;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;286;
197071 ;0,00 ;Peut-être deux registres ou la même molette sur deux hauteurs.;;incomplet;BI2;;;INDIVIDU;;;;oui;4282;443;;;;>4;1;oves et croix;;oui;épaule;45 302 01;;molette;287;
197071 ;0,00 ;;;incomplet;G17;;;INDIVIDU;0,70;;;non ;4283;444;;;;>11;2;carrés;;oui;épaule;45 302 01;;molette;287;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;0,95;;;non ;4284;445;;;;>8;3;carrés;;oui;épaule;45 302 01;;molette;290;
197071 ;0,00 ;;;incomplet;;H12;;INDIVIDU;1,00;;;non ;4285;446;;;;>11;3;carrés;;oui;épaule;45 302 01;;molette;290;
197071 ;0,00 ;2 registres;;incomplet;GIND;;;INDIVIDU;0,90;;;non ;4286;447;;;;>9;2;carrés;;oui;épaule;45 302 01;;molette;290;
197071 ;0,00 ;;;incomplet;;G2;;INDIVIDU;0,95;;;non ;4287;448;;;;>5;2;carrés;;oui;épaule;45 302 01;;molette;290;
197071 ;0,00 ;;;incomplet;;G21;;INDIVIDU;0,95;;;non ;4288;449;;;;>7;2;carrés;;oui;épaule;45 302 01;;molette;290;
197071 ;0,00 ;;;incomplet;;G10;;INDIVIDU;0,90;;;non ;4289;450;;;;>9;2;carrés;;oui;épaule;45 302 01;;molette;290;
197071 ;0,00 ;;;incomplet;H13;;;INDIVIDU;1,05;;;non ;4290;451;;;;>5;3;carrés;;oui;épaule;45 302 01;;molette;290;
197071 ;0,00 ;;;incomplet;;H1;;INDIVIDU;0,90;;;non ;4291;452;;;;>14;3;carrés;;oui;épaule;45 302 01;;molette;290;
197071 ;0,09 ;;;complet;;H1;;INDIVIDU;0,95;4,30;;non ;4292;453;;;;15;3;carrés;;oui;épaule;45 302 01;;molette;291;
197071 ;0,00 ;;;incomplet;;H1;;INDIVIDU;0,95;;;non ;4293;454;;;;>=14;3;carrés;;oui;épaule;45 302 01;;molette;291;
197071 ;0,00 ;;;incomplet;;H1;;INDIVIDU;1,00;;;non ;4294;455;;;;>10;3;carrés;;oui;épaule;45 302 01;;molette;291;
197071 ;0,00 ;;199;incomplet;GIND;;;INDIVIDU;;;;non ;4295;456;;;;>9;>=2;carrés;;oui;épaule;45 302 01;;molette;291;
197071 ;0,00 ;;;incomplet;;G19;;INDIVIDU;1,20;;;non ;4296;457;;;;>5;2;carrés;;oui;épaule;45 302 01;;molette;291;
197071 ;0,00 ;;;incomplet;GIND;;;INDIVIDU;1,05;;;non ;4297;458;;;;>9;2;carrés;;oui;épaule;45 302 01;;molette;291;
197071 ;0,00 ;;;incomplet;;G2;;INDIVIDU;0,90;;;non ;4298;459;;;;>4;2;carrés;;oui;épaule;45 302 01;;molette;292;
197071 ;0,00 ;;;incomplet;"GIND
HIND";;;INDIVIDU;0,70;;;non ;4299;460;;;;>7;>=2;carrés;;oui;épaule;45 302 01;;molette;292;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;1,00;;;non ;4300;461;;;;>6;3;carrés;;oui;épaule;45 302 01;;molette;292;
197071 ;0,00 ;;;incomplet;H13;;;INDIVIDU;0,95;;;non ;4301;462;;;;>=15;3;carrés;;oui;épaule;45 302 01;;molette;293;
197071 ;0,00 ;2 passages.;;incomplet;;H13;;INDIVIDU;1,05;;;non ;4302;463;;;;>13;3;carrés;;oui;épaule;45 302 01;;molette;293;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;1,05;;;non ;4303;464;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;293;
197071 ;0,00 ;2 passages superposés.;;incomplet;HIND;;;INDIVIDU;0,60;;;non ;4304;465;;;;>10;>=2;carrés;;oui;épaule;45 302 01;;molette;293;
197071 ;0,00 ;;;incomplet;;H13;;INDIVIDU;0,90;;;non ;4305;466;;;;>10;3;carrés;;oui;épaule;45 302 01;;molette;293;
197071 ;0,00 ;;;incomplet;GIND;;;INDIVIDU;;;;non ;4306;467;;;;>9;>=2;carrés;;oui;épaule;45 302 01;;molette;294;
197071 ;0,00 ;;;incomplet;GIND;;;INDIVIDU;0,80;;;non ;4307;468;;;;>6;2;carrés;;oui;épaule;45 302 01;;molette;295;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;0,95;;;non ;4308;469;;;;>12;3;carrés;;oui;épaule;45 302 01;;molette;295;
197071 ;0,00 ;2 passages superposés décalés.;;incomplet;;C6;;INDIVIDU;0,80;;;non ;4309;470;;;;>12;2;bâtons;;oui;épaule;45 302 01;;molette;295;
197071 ;0,00 ;;200;incomplet;;H3;;INDIVIDU;0,90;;;non ;4310;471;;;;>14;3;carrés;;oui;épaule;45 302 01;;molette;296;
197071 ;0,00 ;;;incomplet;H10;;;INDIVIDU;1,05;;;oui;4311;472;;;;>14;3;carrés;;oui;épaule;45 302 01;;molette;296;
197071 ;0,00 ;;;incomplet;H10;;;INDIVIDU;1,05;;;non ;4312;473;;;;>8;3;carrés;;oui;épaule;45 302 01;;molette;296;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;0,70;;;non ;4313;474;;;;>8;3;carrés;;oui;épaule;45 302 01;;molette;296;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;1,00;;;non ;4314;475;;;;>10;3;carrés;;oui;épaule;45 302 01;;molette;296;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;1,00;;;non ;4315;476;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;296;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,00;;;non ;4316;477;;;;>7;3;carrés;;oui;épaule;45 302 01;;molette;298;
197071 ;0,00 ;;201;incomplet;;G2;;INDIVIDU;0,85;;;non ;4317;478;;;;>8;2;carrés;;oui;épaule;45 302 01;;molette;298;
197071 ;0,00 ;;;incomplet;H13;;;INDIVIDU;1,05;;;non ;4318;479;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;299;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;1,00;;;non ;4319;480;;;;>4;3;carrés;;oui;épaule;45 302 01;;molette;299;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,10;;;non ;4320;481;;;;>10;3;carrés;;oui;épaule;45 302 01;;molette;205;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,00;;;non ;4321;482;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;205;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;0,95;;;non ;4322;483;;;;>11;3;carrés;;oui;épaule;45 302 01;;molette;205;
197071 ;0,00 ;2 registres;;incomplet;;H12;;INDIVIDU;0,85;;;non ;4323;484;;;;>7;3;carrés;;oui;épaule;45 302 01;;molette;205;
197071 ;0,00 ;2 passages en décalé.;;incomplet;H1;;;INDIVIDU;0,90;;;non ;4324;485;;;;>13;3;carrés;;oui;épaule;45 302 01;;molette;205;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;0,95;;;non ;4325;486;;;;>10;3;carrés;;oui;épaule;45 302 01;;molette;205;
197071 ;0,00 ;;;incomplet;"GIND
HIND
";;;INDIVIDU;0,70;;;non ;4326;487;;;;>7;>=2;carrés;;oui;indéterminée;45 302 01;;molette;205;
197071 ;0,00 ;;;incomplet;;H1;;INDIVIDU;1,00;;;non ;4327;488;;;;>8;3;carrés;;oui;épaule;45 302 01;;molette;205;
197071 ;0,00 ;;;incomplet;C4;;;INDIVIDU;1,10;;;non ;4328;489;;;;>7;2;bâtons;;oui;épaule;45 302 01;;molette;204;
197071 ;0,00 ;Plusieurs passages. Illisible;;incomplet;GIND;;;INDIVIDU;;;;non ;4329;490;;;;>8;2;carrés;;oui;épaule;45 302 01;;molette;204;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,05;;;non ;4330;491;;;;>13;3;carrés;;oui;épaule;45 302 01;;molette;204;
197071 ;0,00 ;;;incomplet;H12;;;INDIVIDU;0,95;;;non ;4331;492;;;;>5;3;carrés;;oui;épaule;45 302 01;;molette;204;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,00;;;non ;4332;493;;;;>6;3;carrés;;oui;épaule;45 302 01;;molette;204;
197071 ;0,00 ;2 registres.;;incomplet;H10;;;INDIVIDU;0,95;;;non ;4333;494;;;;>13;3;carrés;;oui;épaule;45 302 01;;molette;203;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;0,90;;;non ;4334;495;;;;>8;3;carrés;;oui;épaule;45 302 01;;molette;203;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;1,00;;;non ;4335;496;;;;>6;3;carrés;;oui;épaule;45 302 01;;molette;203;
197071 ;0,00 ;;;incomplet;;H12;;INDIVIDU;0,95;;;non ;4336;497;;;;>12;3;carrés;;oui;épaule;45 302 01;;molette;203;
197071 ;0,00 ;2 passages en décalé.;;incomplet;H1;;;INDIVIDU;1,05;;;non ;4337;498;;;;>13;3;carrés;;oui;épaule;45 302 01;;molette;203;
197071 ;0,09 ;;;complet;H13;;;INDIVIDU;1,00;4,00;;non ;4338;499;;;;15;3;carrés;;oui;épaule;45 302 01;;molette;197;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;;;;non ;4339;500;;;;>7;>=2;carrés;;oui;épaule;45 302 01;;molette;197;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;0,95;;;non ;4340;501;;;;>8;3;carrés;;oui;épaule;45 302 01;;molette;197;
197071 ;0,00 ;;;incomplet;;H12;;INDIVIDU;0,90;;;non ;4341;502;;;;>13;3;carrés;;oui;épaule;45 302 01;;molette;197;
197071 ;0,00 ;;;incomplet;;H13;;INDIVIDU;1,05;;;non ;4342;503;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;197;
197071 ;0,00 ;;;incomplet;GIND;;;INDIVIDU;1,05;;;non ;4343;504;;;;>8;2;carrés;;oui;épaule;45 302 01;;molette;197;
197071 ;0,00 ;;;incomplet;;H1;;INDIVIDU;1,00;;;non ;4344;505;;;;>13;3;carrés;;oui;épaule;45 302 01;;molette;197;
197071 ;0,00 ;;;incomplet;;C4;;INDIVIDU;1,25;;;non ;4345;506;;;;>11;2;bâtons;;oui;épaule;45 302 01;;molette;197;
197071 ;0,00 ;;;incomplet;H13;;;INDIVIDU;1,00;;;non ;4346;507;;;;>13;3;carrés;;oui;épaule;45 302 01;;molette;197;
197071 ;0,00 ;Plusieurs passages.;;incomplet;;H12;;INDIVIDU;0,95;;;non ;4347;508;;;;>13;3;carrés;;oui;épaule;45 302 01;;molette;197;
197071 ;0,00 ;;;incomplet;H13;;;INDIVIDU;0,95;;;non ;4348;509;;;;>7;3;carrés;;oui;épaule;45 302 01;;molette;197;
197071 ;0,00 ;Plusieurs passages.;;incomplet;G20;;;INDIVIDU;1,00;;;non ;4349;510;;;;>10;2;carrés;;oui;épaule;45 302 01;;molette;196;
197071 ;0,00 ;;;incomplet;H5;;;INDIVIDU;1,05;;;non ;4350;511;;;;>11;3;carrés;;oui;épaule;45 302 01;;molette;196;
197071 ;0,00 ;;;incomplet;;G19;;INDIVIDU;1,05;;;non ;4351;512;;;;>4;2;carrés;;oui;épaule;45 302 01;;molette;196;
197071 ;0,00 ;Hachures ou oves.;;incomplet;;M1;;INDIVIDU;1,00;;;non ;4352;513;;;;>4;1;batons entrecroisés;;oui;indéterminée;45 302 01;;molette;191;
197071 ;0,00 ;;;incomplet;;H1;;INDIVIDU;1,10;;;non ;4353;514;;;;>13;3;carrés;;oui;épaule;45 302 01;;molette;191;
197071 ;0,00 ;;;incomplet;;H1;;INDIVIDU;0,60;;;non ;4354;515;;;;>9;2;carrés;;oui;épaule;45 302 01;;molette;190;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,00;;;non ;4355;516;;;;>14;3;carrés;;oui;épaule;45 302 01;;molette;190;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;;;;non ;4356;517;;;;>6;>=2;carrés;;oui;épaule;45 302 01;;molette;188;
